ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2002-06-25,'600800,Ìì½ò´Å¿¨,7.28,7.69,7.23,7.49,7.49,-0.21,-2.8037,4.8216,12620031,94342146.0,4016078997.84,1905460851.84,None
2002-06-24,'600800,Ìì½ò´Å¿¨,7.49,7.49,7.06,7.49,6.81,0.68,9.9853,7.1977,18839251,138605023.0,4131927430.47,1960426068.72,None
2002-06-21,'600800,Ìì½ò´Å¿¨,6.81,6.9,6.54,6.54,6.54,0.27,4.1284,3.1983,8371294,56586134.0,3756799172.43,1782443461.68,None
2002-06-20,'600800,Ìì½ò´Å¿¨,6.54,6.67,6.47,6.5,6.51,0.03,0.4608,1.1148,2917940,19220135.0,3607851187.62,1711773897.12,None
2002-06-19,'600800,Ìì½ò´Å¿¨,6.51,6.69,6.5,6.68,6.67,-0.16,-2.3988,1.309,3426257,22459947.0,3591301411.53,1703921723.28,None
2002-06-18,'600800,Ìì½ò´Å¿¨,6.67,6.75,6.51,6.58,6.62,0.05,0.7553,2.748,7192629,48001482.0,3679566884.01,1745799983.76,None
2002-06-17,'600800,Ìì½ò´Å¿¨,6.62,6.64,6.23,6.31,6.48,0.14,2.1605,2.6294,6882251,44440166.0,3651983923.86,1732713027.36,None
2002-06-14,'600800,Ìì½ò´Å¿¨,6.48,6.85,6.42,6.85,6.92,-0.44,-6.3584,5.5357,14489084,95022424.0,3574751635.44,1696069549.44,None
2002-06-13,'600800,Ìì½ò´Å¿¨,6.92,7.08,6.86,7.08,7.09,-0.17,-2.3977,2.9411,7697899,53566258.0,3817481684.76,1811234765.76,None
2002-06-12,'600800,Ìì½ò´Å¿¨,7.09,7.36,7.05,7.3,7.4,-0.31,-4.1892,3.8057,9961134,71410479.0,3911263749.27,1855730417.52,None
2002-06-11,'600800,Ìì½ò´Å¿¨,7.4,7.45,6.71,7.0,7.08,0.32,4.5198,5.1714,13535540,96757259.0,4082278102.2,1936869547.2,None
2002-06-10,'600800,Ìì½ò´Å¿¨,7.08,7.27,6.84,6.9,7.41,-0.33,-4.4534,2.3609,6179390,43385118.0,3905747157.24,1853113026.24,None
2002-06-07,'600800,Ìì½ò´Å¿¨,7.41,7.48,7.12,7.26,7.26,0.15,2.0661,0.9941,2601993,19205103.0,4087794694.23,1939486938.48,None
2002-06-06,'600800,Ìì½ò´Å¿¨,7.26,7.36,6.79,6.88,6.88,0.38,5.5233,0.6664,1744194,12365443.0,4005045813.78,1900226069.28,None
2002-06-05,'600800,Ìì½ò´Å¿¨,6.88,7.1,6.84,7.09,7.07,-0.19,-2.6874,0.3864,1011400,6981490.0,3795415316.64,1800765200.64,None
2002-06-04,'600800,Ìì½ò´Å¿¨,7.07,7.09,6.97,7.0,7.0,0.07,1.0,0.4364,1142234,8039417.0,3900230565.21,1850495634.96,None
2002-06-03,'600800,Ìì½ò´Å¿¨,7.0,7.15,6.96,7.15,7.15,-0.15,-2.0979,0.5205,1362318,9538978.0,3861614421.0,1832173896.0,None
2002-05-31,'600800,Ìì½ò´Å¿¨,7.15,7.43,7.01,7.4,7.42,-0.27,-3.6388,0.6269,1640941,11923455.0,3944363301.45,1871434765.2,None
2002-05-30,'600800,Ìì½ò´Å¿¨,7.42,7.56,7.33,7.52,7.54,-0.12,-1.5915,0.4359,1140894,8442200.0,4093311286.26,1942104329.76,None
2002-05-29,'600800,Ìì½ò´Å¿¨,7.54,7.69,7.5,7.69,7.69,-0.15,-1.9506,0.2975,778671,5859894.0,4159510390.62,1973513025.12,None
2002-05-28,'600800,Ìì½ò´Å¿¨,7.69,7.74,7.56,7.56,7.58,0.11,1.4512,0.2896,757950,5828862.0,4242259271.07,2012773894.32,None
2002-05-27,'600800,Ìì½ò´Å¿¨,7.58,7.67,7.45,7.5,7.52,0.06,0.7979,0.2021,529047,3983231.0,4181576758.74,1983982590.24,None
2002-05-24,'600800,Ìì½ò´Å¿¨,7.52,7.66,7.5,7.63,7.63,-0.11,-1.4417,0.4233,1108044,8339404.0,4148477206.56,1968278242.56,None
2002-05-23,'600800,Ìì½ò´Å¿¨,7.63,7.79,7.55,7.55,7.63,0.0,0.0,0.3313,867250,6656829.0,4209159718.89,1997069546.64,None
2002-05-22,'600800,Ìì½ò´Å¿¨,7.63,7.93,7.62,7.92,7.9,-0.27,-3.4177,0.4433,1160220,8987024.0,4209159718.89,1997069546.64,None
2002-05-21,'600800,Ìì½ò´Å¿¨,7.9,7.97,7.6,7.88,7.49,0.41,5.474,1.1301,2957874,23146509.0,4358107703.7,2067739111.2,None
2002-05-20,'600800,Ìì½ò´Å¿¨,7.49,7.7,7.41,7.7,7.76,-0.27,-3.4794,0.5898,1543809,11590374.0,4131927430.47,1960426068.72,None
2002-05-17,'600800,Ìì½ò´Å¿¨,7.76,7.87,7.56,7.6,7.62,0.14,1.8373,0.6844,1791384,13811652.0,4280875415.28,2031095633.28,None
2002-05-16,'600800,Ìì½ò´Å¿¨,7.62,7.9,7.52,7.88,7.91,-0.29,-3.6662,0.9822,2570689,19719584.0,4203643126.86,1994452155.36,None
2002-05-15,'600800,Ìì½ò´Å¿¨,7.91,8.13,7.9,8.06,8.06,-0.15,-1.861,0.7299,1910494,15269042.0,4363624295.73,2070356502.48,None
2002-05-14,'600800,Ìì½ò´Å¿¨,8.06,8.23,8.05,8.1,8.11,-0.05,-0.6165,0.7832,2050025,16579170.0,4446373176.18,2109617371.68,None
2002-05-13,'600800,Ìì½ò´Å¿¨,8.11,8.24,8.08,8.22,8.25,-0.14,-1.697,0.6739,1763955,14370439.0,4473956136.33,2122704328.08,None
2002-05-10,'600800,Ìì½ò´Å¿¨,8.25,8.4,8.22,8.39,8.39,-0.14,-1.6687,0.6542,1712188,14144991.0,4551188424.75,2159347806.0,None
2002-05-09,'600800,Ìì½ò´Å¿¨,8.39,8.45,8.3,8.33,8.37,0.02,0.2389,0.3619,947182,7930991.0,4628420713.17,2195991283.92,None
2002-05-08,'600800,Ìì½ò´Å¿¨,8.37,8.56,8.35,8.54,8.5,-0.13,-1.5294,0.2832,741340,6226991.0,4617387529.11,2190756501.36,None
2002-04-30,'600800,Ìì½ò´Å¿¨,8.5,8.64,8.48,8.53,8.53,-0.03,-0.3517,0.5407,1415150,12105786.0,4689103225.5,2224782588.0,None
2002-04-29,'600800,Ìì½ò´Å¿¨,8.53,8.62,8.33,8.43,8.43,0.1,1.1862,0.6067,1588013,13470176.0,4705653001.59,2232634761.84,None
2002-04-26,'600800,Ìì½ò´Å¿¨,8.43,8.46,8.26,8.34,8.27,0.16,1.9347,0.329,861091,7233982.0,4650487081.29,2206460849.04,None
2002-04-25,'600800,Ìì½ò´Å¿¨,8.27,8.35,8.22,8.35,8.31,-0.04,-0.4813,0.2543,665565,5505452.0,4562221608.81,2164582588.56,None
2002-04-24,'600800,Ìì½ò´Å¿¨,8.31,8.39,8.24,8.25,8.27,0.04,0.4837,0.2578,674851,5602461.0,4584287976.93,2175052153.68,None
2002-04-23,'600800,Ìì½ò´Å¿¨,8.27,8.35,8.24,8.35,8.35,-0.08,-0.9581,0.454,1188223,9835884.0,4562221608.81,2164582588.56,None
2002-04-22,'600800,Ìì½ò´Å¿¨,8.35,8.49,8.3,8.49,8.5,-0.15,-1.7647,0.3162,827675,6919787.0,4606354345.05,2185521718.8,None
2002-04-19,'600800,Ìì½ò´Å¿¨,8.5,8.52,8.24,8.35,8.42,0.08,0.9501,0.7433,1945565,16198594.0,4689103225.5,2224782588.0,None
2002-04-18,'600800,Ìì½ò´Å¿¨,8.42,8.76,8.4,8.74,8.71,-0.29,-3.3295,0.9498,2485908,21136079.0,4644970489.26,2203843457.76,None
2002-04-17,'600800,Ìì½ò´Å¿¨,8.71,8.88,8.63,8.83,8.83,-0.12,-1.359,0.5363,1403626,12220753.0,4804951658.13,2279747804.88,None
2002-04-16,'600800,Ìì½ò´Å¿¨,8.83,8.95,8.71,8.71,8.71,0.12,1.3777,1.2436,3255021,28777856.0,4871150762.49,2311156500.24,None
2002-04-15,'600800,Ìì½ò´Å¿¨,8.71,8.82,8.65,8.75,8.69,0.02,0.2301,1.5674,4102388,35730250.0,4804951658.13,2279747804.88,None
2002-04-12,'600800,Ìì½ò´Å¿¨,8.69,8.74,8.47,8.56,8.56,0.13,1.5187,0.9831,2573202,22279988.0,4793918474.07,2274513022.32,None
2002-04-11,'600800,Ìì½ò´Å¿¨,8.56,8.65,8.45,8.62,8.63,-0.07,-0.8111,0.8144,2131681,18217965.0,4722202777.68,2240486935.68,None
2002-04-10,'600800,Ìì½ò´Å¿¨,8.63,8.68,8.5,8.65,8.57,0.06,0.7001,0.7112,1861605,16019030.0,4760818921.89,2258808674.64,None
2002-04-09,'600800,Ìì½ò´Å¿¨,8.57,8.61,8.25,8.31,8.35,0.22,2.6347,0.9227,2415185,20461318.0,4727719369.71,2243104326.96,None
2002-04-08,'600800,Ìì½ò´Å¿¨,8.35,8.42,8.31,8.4,8.47,-0.12,-1.4168,0.7548,1975670,16497091.0,4606354345.05,2185521718.8,None
2002-04-05,'600800,Ìì½ò´Å¿¨,8.47,8.69,8.4,8.5,8.57,-0.1,-1.1669,0.7614,1992929,16955640.0,4672553449.41,2216930414.16,None
2002-04-04,'600800,Ìì½ò´Å¿¨,8.57,8.62,8.16,8.3,8.32,0.25,3.0048,1.1144,2916768,24595485.0,4727719369.71,2243104326.96,None
2002-04-03,'600800,Ìì½ò´Å¿¨,8.32,8.48,8.23,8.29,8.23,0.09,1.0936,0.9925,2597730,21730519.0,4589804568.96,2177669544.96,None
2002-04-02,'600800,Ìì½ò´Å¿¨,8.23,8.35,8.11,8.2,8.21,0.02,0.2436,0.8476,2218513,18236292.0,4540155240.69,2154113023.44,None
2002-04-01,'600800,Ìì½ò´Å¿¨,8.21,8.33,8.04,8.3,8.34,-0.13,-1.5588,1.2721,3329498,27233117.0,4529122056.63,2148878240.88,None
2002-03-29,'600800,Ìì½ò´Å¿¨,8.34,8.7,8.25,8.7,8.75,-0.41,-4.6857,1.952,5109102,43150183.0,4600837753.02,2182904327.52,None
2002-03-28,'600800,Ìì½ò´Å¿¨,8.75,8.87,8.72,8.76,8.75,0.0,0.0,0.7508,1965240,17313901.0,4827018026.25,2290217370.0,None
2002-03-27,'600800,Ìì½ò´Å¿¨,8.75,8.8,8.61,8.65,8.7,0.05,0.5747,1.0737,2810348,24504683.0,4827018026.25,2290217370.0,None
2002-03-26,'600800,Ìì½ò´Å¿¨,8.7,9.05,8.7,9.02,9.02,-0.32,-3.5477,1.3747,3598114,31669607.0,4799435066.1,2277130413.6,None
2002-03-25,'600800,Ìì½ò´Å¿¨,9.02,9.09,8.86,9.01,9.06,-0.04,-0.4415,1.1928,3121897,28004278.0,4975966011.06,2360886934.56,None
2002-03-22,'600800,Ìì½ò´Å¿¨,9.06,9.37,8.99,9.32,9.32,-0.26,-2.7897,1.6647,4357251,39664867.0,4998032379.18,2371356499.68,None
2002-03-21,'600800,Ìì½ò´Å¿¨,9.32,9.45,9.12,9.15,9.1,0.22,2.4176,2.8328,7414605,69000339.0,5141463771.96,2439408672.96,None
2002-03-20,'600800,Ìì½ò´Å¿¨,9.1,9.2,8.95,9.09,9.04,0.06,0.6637,2.2826,5974425,54123048.0,5020098747.3,2381826064.8,None
2002-03-19,'600800,Ìì½ò´Å¿¨,9.04,9.13,8.73,9.0,9.0,0.04,0.4444,2.7536,7207357,64379646.0,4986999195.12,2366121717.12,None
2002-03-18,'600800,Ìì½ò´Å¿¨,9.0,9.32,8.88,9.3,8.98,0.02,0.2227,2.4258,6349174,57483617.0,4964932827.0,2355652152.0,None
2002-03-15,'600800,Ìì½ò´Å¿¨,8.98,9.6,8.85,9.36,9.29,-0.31,-3.3369,5.8011,15183624,142608722.0,4953899642.94,2350417369.44,None
2002-03-14,'600800,Ìì½ò´Å¿¨,9.29,9.3,8.98,9.0,8.98,0.31,3.4521,3.9331,10294444,93827665.0,5124913995.87,2431556499.12,None
2002-03-13,'600800,Ìì½ò´Å¿¨,8.98,9.28,8.91,9.0,9.0,-0.02,-0.2222,4.7359,12395635,112360825.0,4953899642.94,2350417369.44,None
2002-03-12,'600800,Ìì½ò´Å¿¨,9.0,9.5,8.99,9.1,9.03,-0.03,-0.3322,9.2492,24208718,225085256.0,4964932827.0,2355652152.0,None
2002-03-11,'600800,Ìì½ò´Å¿¨,9.03,9.1,8.58,8.8,8.78,0.25,2.8474,6.4754,16948527,150737928.0,4981482603.09,2363504325.84,None
2002-03-08,'600800,Ìì½ò´Å¿¨,8.78,8.9,8.04,8.18,8.1,0.68,8.3951,7.4456,19487923,167368465.0,4843567802.34,2298069543.84,None
2002-03-07,'600800,Ìì½ò´Å¿¨,8.1,8.15,7.6,7.82,7.82,0.28,3.5806,2.9033,7599000,59715327.0,4468439544.3,2120086936.8,None
2002-03-06,'600800,Ìì½ò´Å¿¨,7.82,8.2,7.8,8.2,7.95,-0.13,-1.6352,2.0393,5337599,42860308.0,4313974967.46,2046799980.96,None
2002-03-05,'600800,Ìì½ò´Å¿¨,7.95,8.08,7.77,7.8,7.73,0.22,2.8461,1.0148,2656172,21101176.0,4385690663.85,2080826067.6,None
2002-03-04,'600800,Ìì½ò´Å¿¨,7.73,7.77,7.56,7.6,7.64,0.09,1.178,0.439,1148905,8833907.0,4264325639.19,2023243459.44,None
2002-03-01,'600800,Ìì½ò´Å¿¨,7.64,7.86,7.63,7.82,7.9,-0.26,-3.2911,0.6168,1614296,12511134.0,4214676310.92,1999686937.92,None
2002-02-28,'600800,Ìì½ò´Å¿¨,7.9,8.12,7.85,8.05,8.03,-0.13,-1.6189,0.6817,1784350,14247139.0,4358107703.7,2067739111.2,None
2002-02-27,'600800,Ìì½ò´Å¿¨,8.03,8.11,7.75,7.85,7.85,0.18,2.293,0.972,2544114,20271370.0,4429823400.09,2101765197.84,None
2002-02-26,'600800,Ìì½ò´Å¿¨,7.85,7.86,7.65,7.66,7.76,0.09,1.1598,0.7247,1896887,14734163.0,4330524743.55,2054652154.8,None
2002-02-25,'600800,Ìì½ò´Å¿¨,7.76,7.85,7.6,7.78,7.56,0.2,2.6455,0.7418,1941485,15049484.0,4280875415.28,2031095633.28,None
2002-02-08,'600800,Ìì½ò´Å¿¨,7.56,7.8,7.55,7.69,7.69,-0.13,-1.6905,0.6174,1616034,12407966.0,4170543574.68,1978747807.68,None
2002-02-07,'600800,Ìì½ò´Å¿¨,7.69,7.79,7.4,7.4,7.47,0.22,2.9451,0.761,1991895,15261261.0,4242259271.07,2012773894.32,None
2002-02-06,'600800,Ìì½ò´Å¿¨,7.47,7.8,7.45,7.8,7.83,-0.36,-4.5977,0.7832,2050044,15531234.0,4120894246.41,1955191286.16,None
2002-02-05,'600800,Ìì½ò´Å¿¨,7.83,7.88,7.67,7.75,7.75,0.08,1.0323,1.4257,3731565,28982492.0,4319491559.49,2049417372.24,None
2002-02-04,'600800,Ìì½ò´Å¿¨,7.75,7.78,7.42,7.5,7.52,0.23,3.0585,1.0003,2618089,19894577.0,4275358823.25,2028478242.0,None
2002-02-01,'600800,Ìì½ò´Å¿¨,7.52,7.7,7.46,7.55,7.55,-0.03,-0.3974,1.4961,3915787,29698566.0,4148477206.56,1968278242.56,None
2002-01-31,'600800,Ìì½ò´Å¿¨,7.55,7.68,7.07,7.07,7.02,0.53,7.5499,1.7606,4608128,34296909.0,4165026982.65,1976130416.4,None
2002-01-30,'600800,Ìì½ò´Å¿¨,7.02,7.12,6.9,7.0,7.0,0.02,0.2857,0.384,1005004,7040465.0,3872647605.06,1837408678.56,None
2002-01-29,'600800,Ìì½ò´Å¿¨,7.0,7.12,6.6,6.66,6.66,0.34,5.1051,0.6575,1720841,11967492.0,3861614421.0,1832173896.0,None
2002-01-28,'600800,Ìì½ò´Å¿¨,6.66,7.2,6.64,6.9,7.15,-0.49,-6.8531,1.0016,2621468,18102871.0,3674050291.98,1743182592.48,None
2002-01-25,'600800,Ìì½ò´Å¿¨,7.15,7.31,7.1,7.2,7.26,-0.11,-1.5152,0.6604,1728585,12467164.0,3944363301.45,1871434765.2,None
2002-01-24,'600800,Ìì½ò´Å¿¨,7.26,7.44,6.71,6.95,6.97,0.29,4.1607,1.8766,4911676,35445791.0,4005045813.78,1900226069.28,None
2002-01-23,'600800,Ìì½ò´Å¿¨,6.97,6.97,6.28,6.3,6.34,0.63,9.9369,0.9208,2410011,16072992.0,3845064644.91,1824321722.16,None
2002-01-22,'600800,Ìì½ò´Å¿¨,6.34,6.65,6.15,6.3,6.37,-0.03,-0.471,0.6377,1669033,10712050.0,3497519347.02,1659426071.52,None
2002-01-21,'600800,Ìì½ò´Å¿¨,6.37,6.82,6.35,6.78,6.81,-0.44,-6.4611,0.5878,1538628,10041880.0,3514069123.11,1667278245.36,None
2002-01-18,'600800,Ìì½ò´Å¿¨,6.81,7.0,6.57,6.72,6.84,-0.03,-0.4386,0.6605,1728783,11729787.0,3756799172.43,1782443461.68,None
2002-01-17,'600800,Ìì½ò´Å¿¨,6.84,7.2,6.82,7.2,7.2,-0.36,-5.0,0.5036,1318150,9195262.0,3773348948.52,1790295635.52,None
2002-01-16,'600800,Ìì½ò´Å¿¨,7.2,7.24,7.0,7.1,7.08,0.12,1.6949,0.4768,1248085,8926441.0,3971946261.6,1884521721.6,None
2002-01-15,'600800,Ìì½ò´Å¿¨,7.08,7.2,6.96,7.08,7.1,-0.02,-0.2817,0.628,1643672,11627960.0,3905747157.24,1853113026.24,None
2002-01-14,'600800,Ìì½ò´Å¿¨,7.1,7.48,7.02,7.48,7.5,-0.4,-5.3333,0.6041,1581065,11381669.0,3916780341.3,1858347808.8,None
2002-01-11,'600800,Ìì½ò´Å¿¨,7.5,7.7,7.5,7.68,7.66,-0.16,-2.0888,0.3029,792682,6009695.0,4137444022.5,1963043460.0,None
2002-01-10,'600800,Ìì½ò´Å¿¨,7.66,7.73,7.28,7.44,7.44,0.22,2.957,0.4986,1305133,9708919.0,4225709494.98,2004921720.48,None
2002-01-09,'600800,Ìì½ò´Å¿¨,7.44,7.73,7.38,7.7,7.71,-0.27,-3.5019,0.6545,1713022,12867334.0,4104344470.32,1947339112.32,None
2002-01-08,'600800,Ìì½ò´Å¿¨,7.71,7.95,7.7,7.7,7.69,0.02,0.2601,0.2869,750974,5853296.0,4253292455.13,2018008676.88,None
2002-01-07,'600800,Ìì½ò´Å¿¨,7.69,7.9,7.62,7.9,7.9,-0.21,-2.6582,0.3468,907800,7021850.0,4242259271.07,2012773894.32,None
2002-01-04,'600800,Ìì½ò´Å¿¨,7.9,8.0,7.88,7.9,7.89,0.01,0.1267,0.2484,650089,5156386.0,4358107703.7,2067739111.2,None
2001-12-31,'600800,Ìì½ò´Å¿¨,7.89,8.1,7.86,7.93,7.92,-0.03,-0.3788,0.3822,1000412,7962014.0,4352591111.67,2065121719.92,None
2001-12-28,'600800,Ìì½ò´Å¿¨,7.92,8.01,7.87,7.9,7.95,-0.03,-0.3774,0.5255,1375440,10907594.0,4369140887.76,2072973893.76,None
2001-12-27,'600800,Ìì½ò´Å¿¨,7.95,8.19,7.9,8.18,8.11,-0.16,-1.9729,0.3374,882990,7065333.0,4385690663.85,2080826067.6,None
2001-12-26,'600800,Ìì½ò´Å¿¨,8.11,8.15,7.96,8.08,8.01,0.1,1.2484,0.3873,1013738,8152130.0,4473956136.33,2122704328.08,None
2001-12-25,'600800,Ìì½ò´Å¿¨,8.01,8.2,7.82,7.9,7.91,0.1,1.2642,0.4749,1242930,9961729.0,4418790216.03,2096530415.28,None
2001-12-24,'600800,Ìì½ò´Å¿¨,7.91,8.27,7.7,8.2,8.27,-0.36,-4.3531,0.7412,1940133,15501315.0,4363624295.73,2070356502.48,None
2001-12-21,'600800,Ìì½ò´Å¿¨,8.27,8.3,8.18,8.2,8.24,0.03,0.3641,0.3069,803350,6614232.0,4562221608.81,2164582588.56,None
2001-12-20,'600800,Ìì½ò´Å¿¨,8.24,8.3,8.12,8.3,8.37,-0.13,-1.5532,0.6365,1665996,13678268.0,4545671832.72,2156730414.72,None
2001-12-19,'600800,Ìì½ò´Å¿¨,8.37,8.63,8.35,8.54,8.54,-0.17,-1.9906,0.5221,1366497,11601017.0,4617387529.11,2190756501.36,None
2001-12-18,'600800,Ìì½ò´Å¿¨,8.54,8.55,8.24,8.3,8.3,0.24,2.8916,0.5752,1505634,12635587.0,4711169593.62,2235252153.12,None
2001-12-17,'600800,Ìì½ò´Å¿¨,8.3,8.38,8.13,8.13,8.3,0.0,0.0,0.5727,1498956,12377574.0,4578771384.9,2172434762.4,None
2001-12-14,'600800,Ìì½ò´Å¿¨,8.3,8.5,8.11,8.35,8.41,-0.11,-1.308,0.9843,2576248,21421209.0,4578771384.9,2172434762.4,None
2001-12-13,'600800,Ìì½ò´Å¿¨,8.41,8.72,8.4,8.61,8.63,-0.22,-2.5492,1.0375,2715591,23281319.0,4639453897.23,2201226066.48,None
2001-12-12,'600800,Ìì½ò´Å¿¨,8.63,8.87,8.58,8.78,8.82,-0.19,-2.1542,1.3886,3634603,31685128.0,4760818921.89,2258808674.64,None
2001-12-11,'600800,Ìì½ò´Å¿¨,8.82,9.22,8.8,9.12,9.12,-0.3,-3.2895,1.9131,5007429,45068547.0,4865634170.46,2308539108.96,None
2001-12-10,'600800,Ìì½ò´Å¿¨,9.12,9.26,9.0,9.13,9.13,-0.01,-0.1095,1.7586,4602949,41954653.0,5031131931.36,2387060847.36,None
2001-12-07,'600800,Ìì½ò´Å¿¨,9.13,9.34,8.8,8.8,8.8,0.33,3.75,5.2891,13843561,126577149.0,5036648523.39,2389678238.64,None
2001-12-06,'600800,Ìì½ò´Å¿¨,8.8,8.81,8.58,8.65,8.66,0.14,1.6166,1.2868,3368031,29237492.0,4854600986.4,2303304326.4,None
2001-12-05,'600800,Ìì½ò´Å¿¨,8.66,8.94,8.65,8.78,8.81,-0.15,-1.7026,2.0208,5289320,46612100.0,4777368697.98,2266660848.48,None
2001-12-04,'600800,Ìì½ò´Å¿¨,8.81,8.85,8.59,8.6,8.61,0.2,2.3229,1.2794,3348752,29366187.0,4860117578.43,2305921717.68,None
2001-12-03,'600800,Ìì½ò´Å¿¨,8.61,8.72,8.4,8.45,8.46,0.15,1.773,1.3134,3437691,29593592.0,4749785737.83,2253573892.08,None
2001-11-30,'600800,Ìì½ò´Å¿¨,8.46,8.56,8.42,8.42,8.46,0.0,0.0,0.997,2609512,22134051.0,4667036857.38,2214313022.88,None
2001-11-29,'600800,Ìì½ò´Å¿¨,8.46,8.54,8.3,8.39,8.42,0.04,0.4751,1.1243,2942612,24729955.0,4667036857.38,2214313022.88,None
2001-11-28,'600800,Ìì½ò´Å¿¨,8.42,8.52,8.35,8.45,8.41,0.01,0.1189,0.9576,2506378,21166059.0,4644970489.26,2203843457.76,None
2001-11-27,'600800,Ìì½ò´Å¿¨,8.41,8.56,8.18,8.2,8.23,0.18,2.1871,0.9591,2510231,21165679.0,4639453897.23,2201226066.48,None
2001-11-26,'600800,Ìì½ò´Å¿¨,8.23,8.3,8.15,8.3,8.34,-0.11,-1.3189,0.6486,1697654,13956223.0,4540155240.69,2154113023.44,None
2001-11-23,'600800,Ìì½ò´Å¿¨,8.34,8.54,8.29,8.54,8.58,-0.24,-2.7972,1.5336,4014005,33641516.0,4600837753.02,2182904327.52,None
2001-11-22,'600800,Ìì½ò´Å¿¨,8.58,8.69,8.05,8.1,8.11,0.47,5.7953,2.5111,6572448,55162858.0,4733235961.74,2245721718.24,None
2001-11-21,'600800,Ìì½ò´Å¿¨,8.11,8.15,8.0,8.15,8.12,-0.01,-0.1232,0.7767,2032969,16410188.0,4473956136.33,2122704328.08,None
2001-11-20,'600800,Ìì½ò´Å¿¨,8.12,8.19,7.82,7.98,7.88,0.24,3.0457,0.8309,2174715,17085596.0,4479472728.36,2125321719.36,None
2001-11-19,'600800,Ìì½ò´Å¿¨,7.88,7.95,7.67,7.7,7.69,0.19,2.4707,1.3357,3496031,27514552.0,4347074519.64,2062504328.64,None
2001-11-16,'600800,Ìì½ò´Å¿¨,7.69,8.22,7.68,8.15,7.48,0.21,2.8075,1.3357,3496031,27514552.0,4242259271.07,2012773894.32,None
2001-11-15,'600800,Ìì½ò´Å¿¨,7.48,7.69,7.26,7.6,7.62,-0.14,-1.8373,0.9069,2373662,17757129.0,4126410838.44,1957808677.44,None
2001-11-14,'600800,Ìì½ò´Å¿¨,7.62,7.83,7.6,7.75,7.74,-0.12,-1.5504,0.7156,1873000,14403484.0,4203643126.86,1994452155.36,None
2001-11-13,'600800,Ìì½ò´Å¿¨,7.74,7.93,7.62,7.73,7.78,-0.04,-0.5141,0.8625,2257442,17493977.0,4269842231.22,2025860850.72,None
2001-11-12,'600800,Ìì½ò´Å¿¨,7.78,8.13,7.75,8.12,8.12,-0.34,-4.1872,0.9722,2544595,20114087.0,4291908599.34,2036330415.84,None
2001-11-09,'600800,Ìì½ò´Å¿¨,8.12,8.25,7.85,7.85,8.11,0.01,0.1233,1.089,2850307,22903362.0,4479472728.36,2125321719.36,None
2001-11-08,'600800,Ìì½ò´Å¿¨,8.11,8.21,7.81,7.95,8.07,0.04,0.4957,0.9479,2481098,19941125.0,4473956136.33,2122704328.08,None
2001-11-07,'600800,Ìì½ò´Å¿¨,8.07,8.34,7.98,8.0,7.97,0.1,1.2547,2.1019,5501500,44839384.0,4451889768.21,2112234762.96,None
2001-11-06,'600800,Ìì½ò´Å¿¨,7.97,8.11,7.8,7.9,8.06,-0.09,-1.1166,0.9709,2541134,20175284.0,4396723847.91,2086060850.16,None
2001-11-05,'600800,Ìì½ò´Å¿¨,8.06,8.5,7.67,8.48,8.52,-0.46,-5.3991,3.1701,8297373,65826317.0,4446373176.18,2109617371.68,None
2001-11-02,'600800,Ìì½ò´Å¿¨,8.52,8.8,8.51,8.78,8.76,-0.24,-2.7397,1.0365,2712895,23300362.0,4700136409.56,2230017370.56,None
2001-11-01,'600800,Ìì½ò´Å¿¨,8.76,8.99,8.72,8.99,8.72,0.04,0.4587,0.6892,1804015,15951404.0,4832534618.28,2292834761.28,None
2001-10-31,'600800,Ìì½ò´Å¿¨,8.72,8.79,8.53,8.7,8.8,-0.08,-0.9091,1.2289,3216430,27792441.0,4810468250.16,2282365196.16,None
2001-10-30,'600800,Ìì½ò´Å¿¨,8.8,9.13,8.78,9.08,9.06,-0.26,-2.8698,1.2242,3204099,28404217.0,4854600986.4,2303304326.4,None
2001-10-29,'600800,Ìì½ò´Å¿¨,9.06,9.25,8.96,9.09,9.06,0.0,0.0,1.6754,4385141,39849612.0,4998032379.18,2371356499.68,None
2001-10-26,'600800,Ìì½ò´Å¿¨,9.06,9.08,8.7,8.75,8.81,0.25,2.8377,1.5866,4152880,36786871.0,4998032379.18,2371356499.68,None
2001-10-25,'600800,Ìì½ò´Å¿¨,8.81,9.15,8.65,9.1,9.15,-0.34,-3.7158,3.1985,8371836,74750660.0,4860117578.43,2305921717.68,None
2001-10-24,'600800,Ìì½ò´Å¿¨,9.15,9.58,8.9,9.0,8.81,0.34,3.8593,7.4941,19615033,181582237.0,5047681707.45,2394913021.2,None
2001-10-23,'600800,Ìì½ò´Å¿¨,8.81,8.81,8.36,8.81,8.01,0.8,9.9875,5.1991,13608116,118654376.0,4860117578.43,2305921717.68,None
2001-10-22,'600800,Ìì½ò´Å¿¨,8.01,8.27,7.81,7.91,8.0,0.01,0.125,1.8064,4728069,38251426.0,4418790216.03,2096530415.28,None
